name_en,name_he,is_primary,family_en,atc_code,source,brand_names,source_deck,deck_topic,category_code,notes
Desmopressin,,True,,H01BA02,Slides,,30,Pituitary Hormones,ENDO,"Modified vasopressin; diabetes insipidus, enuresis, von Willebrand"
Terlipressin,,True,,H01BA04,ATC,,30,Pituitary Hormones,ENDO,2022 US FDA; V1 selective; hepatorenal syndrome type 1
Oxytocin (Pitocin),,True,,H01BB02,Slides,,30,Pituitary Hormones,ENDO,"IV/IM; labor induction, postpartum hemorrhage"
Elagolix,,True,,H01CC04,ATC,,30,Pituitary Hormones,ENDO,"2018; first oral GnRH antagonist; endometriosis, uterine fibroids"
Relugolix,,True,,L02BX04,ATC,,30,Pituitary Hormones,ENDO,2020; oral; prostate cancer + uterine fibroids
Somapacitan,,True,,H01AC08,ATC,,30,Pituitary Hormones,ENDO,2020; albumin-binding GH; once-weekly SC
Lonapegsomatropin,,True,,H01AC09,ATC,,30,Pituitary Hormones,ENDO,2021; PEGylated prodrug GH; once-weekly SC; pediatric GHD
Levothyroxine (T4),,True,,H03AA01,Slides,,31,Thyroid Hormones,ENDO,"Preferred agent; better tolerated, longer half-life (6-7 days). Most common thyroid drug in Israel"
Liothyronine (T3),,True,,H03AA02,Slides,,31,Thyroid Hormones,ENDO,"More potent, shorter half-life (1-2 days); used when rapid effect needed or T4→T3 conversion impaired"
Liotrix (T4+T3),,True,,H03AA03,Slides,,31,Thyroid Hormones,ENDO,Fixed combination T4+T3; rarely used; discontinued in many markets
Propylthiouracil (PTU),,True,,H03BA02,Slides,,31,Thyroid Hormones,ENDO,Preferred in 1st trimester pregnancy and thyroid storm (also blocks peripheral T4→T3 conversion)
Methimazole,,True,,H03BB02,Slides,,31,Thyroid Hormones,ENDO,"Preferred thioamide overall (once daily, fewer hepatic SE). Teratogenic in 1st trimester"
Carbimazole,,True,,H03BB01,ATC,,31,Thyroid Hormones,ENDO,Prodrug of methimazole; used in Israel and Europe. Not post-2012 but absent from US-centric slides
Potassium Iodide,,True,,H03CA,Slides,,31,Thyroid Hormones,ENDO,"Thyroid storm, pre-thyroidectomy (reduces vascularity). Effect transient (weeks). Also nuclear emergency prophylaxis"
Sodium Iodide I-131,,True,,V10XA01,Slides,,31,Thyroid Hormones,ENDO,Definitive treatment for Graves'. Contraindicated in pregnancy/lactation. Main SE = hypothyroidism (often desired)
Teprotumumab,,True,,S01LA09,ATC,,31,Thyroid Hormones,ENDO,2020 FDA; first drug specifically for thyroid eye disease (Graves' ophthalmopathy); IV q3w x8 doses
Insulin Lispro,,True,,A10AB04,Slides,,32,Diabetes Mellitus,ENDO,Lys-Pro swap at positions 28-29
Insulin Aspart,,True,,A10AB05,Slides,,32,Diabetes Mellitus,ENDO,Pro→Asp at position 28
Insulin Glulisine,,True,,A10AB06,Slides,,32,Diabetes Mellitus,ENDO,Glu-Lys swap
Regular Insulin (Human),,True,,A10AB01,Slides,,32,Diabetes Mellitus,ENDO,Identical to human insulin; IV-compatible
NPH Insulin (Isophane),,True,,A10AC01,Slides,,32,Diabetes Mellitus,ENDO,Protamine suspension; can mix with rapid/short
Insulin Glargine,,True,,A10AE04,Slides,,32,Diabetes Mellitus,ENDO,Precipitates at injection site; peakless 20-24h; DO NOT MIX
Insulin Detemir,,True,,A10AE05,Slides,,32,Diabetes Mellitus,ENDO,Albumin-binding; 12-24h duration
Insulin Degludec,,True,,A10AE06,ATC,,32,Diabetes Mellitus,ENDO,2013; ultra-long-acting 42h+; multi-hexamer depot; allows flexible dosing
Glyburide (Glibenclamide),,True,,A10BB01,Slides,,32,Diabetes Mellitus,ENDO,18h duration; highest hypoglycemia risk; caution in renal/hepatic impairment
Glipizide,,True,,A10BB07,Slides,,32,Diabetes Mellitus,ENDO,20h duration
Glimepiride,,True,,A10BB12,Slides,,32,Diabetes Mellitus,ENDO,24h duration; once daily; lowest hypoglycemia risk in class
Repaglinide,,True,,A10BX02,Slides,,32,Diabetes Mellitus,ENDO,2h duration; before meals. CI with Gemfibrozil (CYP inhibition)
Nateglinide,,True,,A10BX03,Slides,,32,Diabetes Mellitus,ENDO,2h duration; D-phenylalanine derivative
Metformin,,True,,A10BA02,Slides,,32,Diabetes Mellitus,ENDO,"FIRST LINE T2DM. Also PCOS. CI: renal failure (lactic acidosis), HF. Weight loss. No hypoglycemia"
Pioglitazone,,True,,A10BG03,Slides,,32,Diabetes Mellitus,ENDO,"Once daily. Monitor liver enzymes. CI: HF, lactation. Fracture risk"
Rosiglitazone,,True,,A10BG02,Slides,,32,Diabetes Mellitus,ENDO,"CV safety concerns (restricted in some markets). Edema, weight gain"
Acarbose,,True,,A10BF01,Slides,,32,Diabetes Mellitus,ENDO,"25-100mg before meals. GI side effects limit use. CI: IBD, bowel obstruction"
Miglitol,,True,,A10BF02,Slides,,32,Diabetes Mellitus,ENDO,25-100mg before meals. Similar to acarbose
Sitagliptin,,True,,A10BH01,Slides,,32,Diabetes Mellitus,ENDO,Well tolerated; once daily; risk of pancreatitis (rare)
Saxagliptin,,True,,A10BH03,Slides,,32,Diabetes Mellitus,ENDO,
Alogliptin,,True,,A10BH04,Slides,,32,Diabetes Mellitus,ENDO,
Linagliptin,,True,,A10BH05,Slides,,32,Diabetes Mellitus,ENDO,No renal dose adjustment needed (biliary excretion)
Exenatide,,True,,A10BJ01,Slides,,32,Diabetes Mellitus,ENDO,"SC BID (Byetta) or weekly (Bydureon). Nausea, vomiting, pancreatitis risk"
Liraglutide,,True,,A10BJ02,Slides,,32,Diabetes Mellitus,ENDO,SC once daily. Weight loss. Also approved for obesity at higher dose
Semaglutide,,True,,A10BJ06,ATC,,32,Diabetes Mellitus,ENDO,2017; SC weekly or oral daily (first oral GLP-1 RA 2019). Major weight loss. Also CV benefit
Dulaglutide,,True,,A10BJ05,ATC,,32,Diabetes Mellitus,ENDO,2014; SC once weekly. CV benefit demonstrated
Canagliflozin,,True,,A10BK01,Slides,,32,Diabetes Mellitus,ENDO,"UTI risk, polyuria, hypotension. CV + renal benefit. Amputation risk (cana only)"
Dapagliflozin,,True,,A10BK03,Slides,,32,Diabetes Mellitus,ENDO,Also approved for HFrEF + HFpEF + CKD (xref deck 21)
Empagliflozin,,True,,A10BK04,Slides,,32,Diabetes Mellitus,ENDO,Also approved for HF (xref deck 21). CV mortality benefit (EMPA-REG)
Pramlintide,,True,,A10BX05,Slides,,32,Diabetes Mellitus,ENDO,"SC before meals. Reduces insulin dose 50%. Nausea, anorexia"
Tirzepatide,,True,,A10BX16,ATC,,32,Diabetes Mellitus,ENDO,2022; SC weekly. Superior HbA1c + weight reduction. Also obesity indication
Estradiol,,True,Steroidal Estrogen Analogs,G03CA03,Slides,,33,Gonadal Hormones,ENDO,Most potent endogenous estrogen; primary in reproductive age
Ethinyl estradiol,,True,Steroidal Estrogen Analogs,G03CA01,Slides,,33,Gonadal Hormones,ENDO,Synthetic; main estrogen component of combined OCs
Estrone,,True,Steroidal Estrogen Analogs,G03CA07,Slides,,33,Gonadal Hormones,ENDO,Less potent; primary estrogen post-menopause
Mestranol,,True,Steroidal Estrogen Analogs,G03CA04,Slides,,33,Gonadal Hormones,ENDO,Prodrug of ethinyl estradiol; older OC component
Estetrol (E4),,True,Steroidal Estrogen Analogs,G03CA10,ATC,,33,Gonadal Hormones,ENDO,Natural fetal estrogen; selective tissue action; combined OC approved 2021
Diethylstilbestrol,,True,Nonsteroidal Estrogen Analogs,G03CC05,Slides,,33,Gonadal Hormones,ENDO,Historical; largely withdrawn due to teratogenicity
Tamoxifen,,True,ER Antagonists (SERMs),L02BA01,Slides,,33,Gonadal Hormones,ENDO,ER antagonist in breast; may cause endometrial tumors
Clomiphene,,True,ER Antagonists (SERMs),G03GB02,Slides,,33,Gonadal Hormones,ENDO,Partial agonist; disrupts hypothalamic negative feedback → ↑GnRH → infertility treatment
Toremifene,,True,ER Antagonists (SERMs),L02BA02,Slides,,33,Gonadal Hormones,ENDO,Similar to tamoxifen; breast cancer
Raloxifene,,True,SERMs (Modulators),G03XC01,Slides,,33,Gonadal Hormones,ENDO,"Antagonist in breast, agonist in bone; osteoporosis; ↓LDL"
Ospemifene,,True,SERMs (Modulators),G03XC04,Slides,,33,Gonadal Hormones,ENDO,Partial agonist; postmenopausal dyspareunia
Bazedoxifene,,True,SERMs (Modulators),G03XC02,ATC,,33,Gonadal Hormones,ENDO,SERM for PM osteoporosis; combined with CE for vasomotor symptoms. Approved US 2013
Anastrozole,,True,Aromatase Inhibitors,L02BG03,Slides,,33,Gonadal Hormones,ENDO,Nonsteroidal; reversible; postmenopausal breast cancer
Letrozole,,True,Aromatase Inhibitors,L02BG04,ATC,,33,Gonadal Hormones,ENDO,Nonsteroidal; reversible; also used off-label for ovulation induction
Exemestane,,True,Aromatase Inhibitors,L02BG06,ATC,,33,Gonadal Hormones,ENDO,Steroidal; irreversible; used after tamoxifen failure
Fulvestrant,,True,SERDs,L02BA03,ATC,,33,Gonadal Hormones,ENDO,Pure ER antagonist + degrader; advanced breast cancer; IM injection only
Elacestrant,,True,SERDs,L02BA04,ATC,,33,Gonadal Hormones,ENDO,First oral SERD; approved 2023; ESR1-mutated ER+ breast cancer
Progesterone,,True,Natural Progestogens,G03DA04,Slides,,33,Gonadal Hormones,ENDO,Low lipid solubility; high first-pass metabolism
Levonorgestrel,,True,Synthetic Progestins,G03AC03,Slides,,33,Gonadal Hormones,ENDO,2nd gen; structurally androgenic; emergency contraception + IUD
Norgestimate,,True,Synthetic Progestins,G03AC/G03AA,Slides,,33,Gonadal Hormones,ENDO,3rd gen; less androgenic; combined OCs
Desogestrel,,True,Synthetic Progestins,G03AC09,Slides,,33,Gonadal Hormones,ENDO,3rd gen; progestin-only pill + combined OCs
Dienogest,,True,Synthetic Progestins,G03DB08,Slides,,33,Gonadal Hormones,ENDO,Unique: anti-androgenic; endometriosis treatment
Drospirenone,,True,Synthetic Progestins,G03AC/G03AA,Slides,,33,Gonadal Hormones,ENDO,4th gen; anti-androgenic + anti-mineralocorticoid (spironolactone analog); risk hyperkalemia
Norethindrone,,True,Synthetic Progestins,G03AC01,Slides,,33,Gonadal Hormones,ENDO,1st gen; structurally androgenic
Norgestrel,,True,Synthetic Progestins,G03AC02,Slides,,33,Gonadal Hormones,ENDO,2nd gen; POP; structurally androgenic
Etonogestrel,,True,Synthetic Progestins,G03AC08,ATC,,33,Gonadal Hormones,ENDO,Active metabolite of desogestrel; subdermal implant (3yr) and vaginal ring
Medroxyprogesterone acetate,,True,Synthetic Progestins,G03AC06,ATC,,33,Gonadal Hormones,ENDO,Depot injection (3mo contraception); also HRT and endometriosis; not post-2012 but missing from slides
Mifepristone,,True,Progesterone Receptor Antagonists,G03XB01,Slides,,33,Gonadal Hormones,ENDO,Medical abortion (with misoprostol); heavy bleeding as SE
Ulipristal acetate,,True,Progesterone Receptor Antagonists,G03AD02,ATC,,33,Gonadal Hormones,ENDO,"Selective PRM; emergency contraception (up to 5 days) + uterine fibroids. EC approved 2010, fibroids 2012"
Testosterone,,True,Androgens / Anabolic Steroids,G03BA03,Slides,,33,Gonadal Hormones,ENDO,Primary androgen; multiple formulations
Testosterone cypionate,,True,Androgens / Anabolic Steroids,G03BA03,Slides,,33,Gonadal Hormones,ENDO,Long-acting ester; IM every 2-4 weeks
Testosterone enanthate,,True,Androgens / Anabolic Steroids,G03BA03,Slides,,33,Gonadal Hormones,ENDO,Long-acting ester; IM every 2-4 weeks
Testosterone undecanoate,,True,Androgens / Anabolic Steroids,G03BA03,ATC,,33,Gonadal Hormones,ENDO,Oral formulation (2019) and ultra-long-acting IM (10 weeks)
Fluoxymesterone,,True,Androgens / Anabolic Steroids,G03BA01,Slides,,33,Gonadal Hormones,ENDO,Oral; hepatotoxic; rarely used
Oxandrolone,,True,Androgens / Anabolic Steroids,A14AA08,Slides,,33,Gonadal Hormones,ENDO,"Anabolic; chronic wasting (HIV, burns)"
Danazol,,True,Androgens / Anabolic Steroids,G03XA01,Slides,,33,Gonadal Hormones,ENDO,"Weak androgen + anti-estrogenic; endometriosis, breast cancer"
Flutamide,,True,AR Antagonists,L02BB01,Slides,,33,Gonadal Hormones,ENDO,1st gen nonsteroidal; prostate cancer; hepatotoxic
Bicalutamide,,True,AR Antagonists,L02BB03,Slides,,33,Gonadal Hormones,ENDO,1st gen nonsteroidal; prostate cancer
Enzalutamide,,True,AR Antagonists,L02BB04,Slides,,33,Gonadal Hormones,ENDO,2nd gen; mCRPC (2012); also non-metastatic CRPC
Nilutamide,,True,AR Antagonists,L02BB02,Slides,,33,Gonadal Hormones,ENDO,1st gen; prostate cancer; visual disturbances
Apalutamide,,True,AR Antagonists,L02BB05,ATC,,33,Gonadal Hormones,ENDO,2nd gen AR antagonist; non-metastatic CRPC. Approved 2018
Darolutamide,,True,AR Antagonists,L02BB06,ATC,,33,Gonadal Hormones,ENDO,2nd gen; lower CNS penetration → fewer seizure/fatigue SE. Approved 2019
Finasteride,,True,5α-Reductase Inhibitors,G04CB01,Slides,,33,Gonadal Hormones,ENDO,Type II selective; BPH + male pattern baldness (1/5 dose)
Dutasteride,,True,5α-Reductase Inhibitors,G04CB02,Slides,,33,Gonadal Hormones,ENDO,Dual type I+II inhibitor; BPH
Abiraterone,,True,CYP17 Inhibitors,L02BX03,ATC,,33,Gonadal Hormones,ENDO,Blocks androgen synthesis; mCRPC (with prednisone). Approved 2011
Leuprolide,,False,GnRH Agonists (xref→Deck 30),L02AE02,xref→Deck 30,,33,Gonadal Hormones,ENDO,"Chemical castration; prostate cancer, endometriosis, precocious puberty"
Hydrocortisone,,True,Short-acting GCs,H02AB09,Slides,,34,Adrenocorticosteroids,ENDO,
Cortisone,,True,Short-acting GCs,H02AB10,Slides,,34,Adrenocorticosteroids,ENDO,Prodrug → converted to cortisol in liver; potency 0.8; salt retention 0.8
Prednisone,,True,Intermediate GCs,H02AB07,Slides,,34,Adrenocorticosteroids,ENDO,Prodrug → prednisolone in liver; anti-infl 4x; salt 0.8; preferred in pregnancy (not activated by fetal liver)
Prednisolone,,True,Intermediate GCs,H02AB06,Slides,,34,Adrenocorticosteroids,ENDO,Active form; anti-infl 4x; salt 0.8
Methylprednisolone,,True,Intermediate GCs,H02AB04,Slides,,34,Adrenocorticosteroids,ENDO,Anti-infl 5x; salt 0.5; IV pulse therapy for acute flares
Triamcinolone,,True,Intermediate GCs,H02AB08,Slides,,34,Adrenocorticosteroids,ENDO,Anti-infl 5x; salt 0; intra-articular injections common
Betamethasone,,True,Long-acting GCs,H02AB01,Slides,,34,Adrenocorticosteroids,ENDO,Anti-infl 25x; salt 0; fetal lung maturation; very potent topical
Dexamethasone,,True,Long-acting GCs,H02AB02,Slides,,34,Adrenocorticosteroids,ENDO,Anti-infl 30x; salt 0; Cushing diagnostic (suppression test); COVID-19 (2020); cerebral edema
Beclomethasone,,True,Inhaled/Topical GCs,R03BA01,Slides,,34,Adrenocorticosteroids,ENDO,Good mucosal action; low systemic absorption; asthma maintenance
Budesonide,,True,Inhaled/Topical GCs,R03BA02,Slides,,34,Adrenocorticosteroids,ENDO,Low systemic bioavailability; also used PO for Crohn's (Entocort)
Ciclesonide,,True,Inhaled/Topical GCs,R03BA08,Slides,,34,Adrenocorticosteroids,ENDO,Prodrug activated in lungs; minimal oral bioavailability
Flunisolide,,True,Inhaled/Topical GCs,R03BA03,Slides,,34,Adrenocorticosteroids,ENDO,Older inhaled GC
Fluticasone,,True,Inhaled/Topical GCs,R03BA05,Slides,,34,Adrenocorticosteroids,ENDO,Very potent; high topical:systemic ratio; commonly combined with LABA
Mometasone,,True,Inhaled/Topical GCs,R03BA07,Slides,,34,Adrenocorticosteroids,ENDO,Potent topical; nasal spray for rhinitis
Deflazacort,,True,Inhaled/Topical GCs,H02AB13,ATC,,34,Adrenocorticosteroids,ENDO,Oxazoline derivative of prednisolone; approved 2017 for Duchenne muscular dystrophy; less bone loss than prednisone
Fludrocortisone,,True,Mineralocorticoids,H02AA02,Slides,,34,Adrenocorticosteroids,ENDO,"Synthetic; anti-infl 10x, salt retention 125x; replacement therapy in adrenal insufficiency (Addison's)"
Spironolactone,,False,MR Antagonists (Steroidal),C03DA01,Slides,,34,Adrenocorticosteroids,ENDO,"Non-selective MR antagonist; also anti-androgenic → gynecomastia SE; HF, hyperaldosteronism, hirsutism"
Eplerenone,,False,MR Antagonists (Steroidal),C03DA04,Slides,,34,Adrenocorticosteroids,ENDO,"Selective MR antagonist; less anti-androgenic SE; HF post-MI, HTN"
Ketoconazole,,False,Steroidogenesis Inhibitors,J02AB02,Slides,,34,Adrenocorticosteroids,ENDO,Antifungal repurposed; inhibits CYP enzymes in cortisol synthesis; Cushing's treatment. Also xref→deck 27 (antifungals)
Osilodrostat,,True,Steroidogenesis Inhibitors,H02CA01,ATC,,34,Adrenocorticosteroids,ENDO,11β-hydroxylase inhibitor; Cushing's disease. Approved 2020. More selective than ketoconazole
Metyrapone,,True,Steroidogenesis Inhibitors,V04CD01,ATC,,34,Adrenocorticosteroids,ENDO,11β-hydroxylase inhibitor; diagnostic + therapeutic for Cushing's. Not post-2012 but absent from slides
Finerenone,,True,Non-steroidal MRA,C03DA05,ATC,,34,Adrenocorticosteroids,ENDO,Non-steroidal selective MR antagonist; CKD + T2DM (2021). Less hyperkalemia. Also in deck 19 (antihypertensives)
Methotrexate,,False,Folate Analogs,L01BA01,Slides,,35,Anti-Cancer Drugs,ONCO,"DHFR inhibitor; ALL, Burkitt's, carcinomas; also RA, psoriasis, Crohn's. Nephrotoxic at high dose. Leucovorin rescue"
Pemetrexed,,True,Folate Analogs,L01BA04,Slides,,35,Anti-Cancer Drugs,ONCO,"Multi-target antifolate (DHFR + thymidylate synthase); mesothelioma, NSCLC"
Pralatrexate,,True,Folate Analogs,L01BA05,Slides,,35,Anti-Cancer Drugs,ONCO,DHFR inhibitor; peripheral T-cell lymphoma
6-Mercaptopurine (6MP),,True,Purine Analogs,L01BB02,Slides,,35,Anti-Cancer Drugs,ONCO,ALL maintenance; also Crohn's. Hepatotoxic. TPMT polymorphism
6-Thioguanine (6TG),,True,Purine Analogs,L01BB03,Slides,,35,Anti-Cancer Drugs,ONCO,AML. Hepatotoxic
Fludarabine,,True,Purine Analogs,L01BB05,Slides,,35,Anti-Cancer Drugs,ONCO,"CLL, NHL, hairy cell leukemia. Neurotoxic"
Cladribine,,True,Purine Analogs,L01BB04,Slides,,35,Anti-Cancer Drugs,ONCO,"Hairy cell leukemia, CLL. Also approved for MS (Mavenclad PO)"
5-Fluorouracil (5FU),,True,Pyrimidine Analogs,L01BC02,Slides,,35,Anti-Cancer Drugs,ONCO,"Thymidylate synthase inhibitor (with leucovorin); colorectal, breast. GI toxicity, DPD deficiency risk"
Capecitabine,,True,Pyrimidine Analogs,L01BC06,Slides,,35,Anti-Cancer Drugs,ONCO,"Oral prodrug of 5FU; colorectal, breast. Hand-foot syndrome"
Azacitidine,,True,Pyrimidine Analogs,L01BC07,Slides,,35,Anti-Cancer Drugs,ONCO,"Hypomethylating agent; MDS, AML"
Cytarabine (Ara-C),,True,Pyrimidine Analogs,L01BC01,Slides,,35,Anti-Cancer Drugs,ONCO,DNA polymerase inhibitor; AML cornerstone. Hepato/neurotoxic at high dose
Gemcitabine,,True,Pyrimidine Analogs,L01BC05,Slides,,35,Anti-Cancer Drugs,ONCO,"Pancreatic, NSCLC, bladder, breast cancer"
Vinblastine,,True,Vinca Alkaloids,L01CA01,Slides,,35,Anti-Cancer Drugs,ONCO,"Hodgkin's, testicular (PVB). Myelosuppression, extravasation risk"
Vincristine,,True,Vinca Alkaloids,L01CA02,Slides,,35,Anti-Cancer Drugs,ONCO,"ALL (POMP), lymphomas, sarcomas. Neurotoxicity (not myelosuppressive). Hyperuricemia"
Paclitaxel,,True,Taxanes,L01CD01,Slides,,35,Anti-Cancer Drugs,ONCO,"Broad: ovarian, breast, lung, Kaposi. Neurotoxic, neutropenia, hypersensitivity (pretreat with dexamethasone)"
Docetaxel,,True,Taxanes,L01CD02,Slides,,35,Anti-Cancer Drugs,ONCO,"Breast, prostate, NSCLC, gastric"
Etoposide,,True,Top II Inhibitors,L01CB01,Slides,,35,Anti-Cancer Drugs,ONCO,"Testicular, SCLC, lymphomas. Myelosuppression, secondary leukemia risk"
Teniposide,,True,Top II Inhibitors,L01CB02,Slides,,35,Anti-Cancer Drugs,ONCO,ALL in children
Topotecan,,True,Top I Inhibitors,L01CE01,Slides,,35,Anti-Cancer Drugs,ONCO,"Ovarian, SCLC, cervical. Myelosuppression"
Irinotecan,,True,Top I Inhibitors,L01CE02,Slides,,35,Anti-Cancer Drugs,ONCO,Colorectal. Severe diarrhea (atropine/loperamide)
Doxorubicin,,True,Anthracyclines,L01DB01,Slides,,35,Anti-Cancer Drugs,ONCO,"Broad: sarcomas, breast, lymphomas, leukemias. CARDIOTOXIC (cumulative dose limit; dexrazoxane chelator)"
Daunorubicin,,True,Anthracyclines,L01DB02,Slides,,35,Anti-Cancer Drugs,ONCO,"AML, ALL. Cardiotoxic"
Bleomycin,,True,Other Antitumor Antibiotics,L01DC01,Slides,,35,Anti-Cancer Drugs,ONCO,"Testicular (PVB=cure), Hodgkin's. PULMONARY FIBROSIS (low hydrolase in lung/skin). G2-specific"
Dactinomycin,,True,Other Antitumor Antibiotics,L01DA01,Slides,,35,Anti-Cancer Drugs,ONCO,"Wilms' tumor, rhabdomyosarcoma, gestational trophoblastic disease"
Mechlorethamine,,True,Nitrogen Mustards,L01AA01,Slides,,35,Anti-Cancer Drugs,ONCO,Hodgkin's (MOPP). Latent viral infection reactivation
Cyclophosphamide,,True,Nitrogen Mustards,L01AA01,Slides,,35,Anti-Cancer Drugs,ONCO,"Burkitt's, breast, non-neoplastic (RA, SLE). HEMORRHAGIC CYSTITIS (MESNA protects). Infertility, secondary cancer"
Ifosfamide,,True,Nitrogen Mustards,L01AA06,Slides,,35,Anti-Cancer Drugs,ONCO,"Sarcomas, testicular. Hemorrhagic cystitis (MESNA)"
Melphalan,,True,Nitrogen Mustards,L01AA03,Slides,,35,Anti-Cancer Drugs,ONCO,"Multiple myeloma, ovarian"
Chlorambucil,,True,Nitrogen Mustards,L01AA02,Slides,,35,Anti-Cancer Drugs,ONCO,"CLL, Hodgkin's, NHL"
Carmustine,,True,Nitrosoureas,L01AD01,Slides,,35,Anti-Cancer Drugs,ONCO,"Brain tumors (crosses BBB). Renal toxicity, pulmonary fibrosis"
Lomustine,,True,Nitrosoureas,L01AD02,Slides,,35,Anti-Cancer Drugs,ONCO,"Brain tumors, Hodgkin's. Crosses BBB"
Cisplatin,,True,Platinum Compounds,L01XA01,Slides,,35,Anti-Cancer Drugs,ONCO,"Testicular (PVB=cure), ovarian, bladder. Nephrotoxic, ototoxic, neurotoxic, highly emetogenic"
Carboplatin,,True,Platinum Compounds,L01XA02,Slides,,35,Anti-Cancer Drugs,ONCO,"Ovarian, lung. Less nephrotoxic than cisplatin; more myelosuppressive"
Oxaliplatin,,True,Platinum Compounds,L01XA03,Slides,,35,Anti-Cancer Drugs,ONCO,Colorectal (FOLFOX). Peripheral neuropathy (cold-triggered)
Dacarbazine,,True,Other Alkylating,L01AX04,Slides,,35,Anti-Cancer Drugs,ONCO,"Melanoma, Hodgkin's. Highly emetogenic"
Busulfan,,True,Other Alkylating,L01AB01,Slides,,35,Anti-Cancer Drugs,ONCO,"CML, pre-transplant conditioning. Pulmonary fibrosis"
Temozolomide,,True,Other Alkylating,L01AX03,Slides,,35,Anti-Cancer Drugs,ONCO,"Glioblastoma, anaplastic astrocytoma. Crosses BBB. Oral convenience"
Trastuzumab,,True,Anti-HER2 Antibodies,L01FD01,Slides,,35,Anti-Cancer Drugs,ONCO,HER2+ breast cancer. Cardiotoxic (monitor LVEF)
Trastuzumab deruxtecan,,True,Anti-HER2 Antibodies,L01FD04,ATC,,35,Anti-Cancer Drugs,ONCO,ADC: trastuzumab + topoisomerase I inhibitor payload. HER2+ and HER2-low breast. Approved 2019. Game-changer
Rituximab,,True,Anti-CD20 Antibodies,L01FA01,Slides,,35,Anti-Cancer Drugs,ONCO,"NHL, CLL, RA. Infusion reactions"
Cetuximab,,True,Anti-EGFR Antibodies,L01FE01,Slides,,35,Anti-Cancer Drugs,ONCO,"Colorectal (KRAS wild-type), head & neck"
Bevacizumab,,True,Anti-VEGF Antibodies,L01FG01,Slides,,35,Anti-Cancer Drugs,ONCO,"Colorectal, NSCLC, renal, glioblastoma. Risk: GI perforation, bleeding"
Pembrolizumab,,True,PD-1 Inhibitors,L01FF02,Slides,,35,Anti-Cancer Drugs,ONCO,"Melanoma, NSCLC, many solid tumors. Immune-related AEs (hepatitis, pneumonitis, endocrinopathy)"
Nivolumab,,True,PD-1 Inhibitors,L01FF01,ATC,,35,Anti-Cancer Drugs,ONCO,"Melanoma, NSCLC, RCC, Hodgkin's. Approved 2014"
Atezolizumab,,True,PD-L1 Inhibitors,L01FF05,ATC,,35,Anti-Cancer Drugs,ONCO,"NSCLC, urothelial, TNBC, SCLC. PD-L1 antibody. Approved 2016"
Ipilimumab,,True,CTLA-4 Inhibitors,L01FX04,ATC,,35,Anti-Cancer Drugs,ONCO,Melanoma (first checkpoint inhibitor approved 2011). Often combined with nivolumab. Severe immune AEs
Imatinib,,True,BCR-ABL TKIs,L01EA01,Slides,,35,Anti-Cancer Drugs,ONCO,"CML, GIST. Revolutionized CML treatment. Also c-KIT, PDGFR"
Vemurafenib,,True,BRAF Inhibitors,L01EC01,Slides,,35,Anti-Cancer Drugs,ONCO,BRAF V600E melanoma
Sorafenib,,True,Multi-kinase Inhibitors,L01EX02,Slides,,35,Anti-Cancer Drugs,ONCO,"HCC, RCC, thyroid cancer. Multi-target: VEGFR, PDGFR, RAF"
Gefitinib,,True,EGFR TKIs,L01EB01,Slides,,35,Anti-Cancer Drugs,ONCO,NSCLC with EGFR mutations
Osimertinib,,True,EGFR TKIs,L01EB04,ATC,,35,Anti-Cancer Drugs,ONCO,3rd gen EGFR TKI; T790M resistance mutation NSCLC. Approved 2015. Now first-line
Palbociclib,,True,CDK4/6 Inhibitors,L01EF01,ATC,,35,Anti-Cancer Drugs,ONCO,HR+/HER2- breast cancer (with letrozole/fulvestrant). Approved 2015. Neutropenia
Ribociclib,,True,CDK4/6 Inhibitors,L01EF02,ATC,,35,Anti-Cancer Drugs,ONCO,HR+/HER2- breast cancer. Approved 2017. QT prolongation risk
Ibrutinib,,True,BTK Inhibitors,L01EL01,ATC,,35,Anti-Cancer Drugs,ONCO,"CLL, MCL, WM. Oral. Approved 2013. Bleeding, atrial fibrillation risks"
Olaparib,,True,PARP Inhibitors,L01XK01,ATC,,35,Anti-Cancer Drugs,ONCO,"BRCA-mutated ovarian, breast, prostate, pancreatic. Approved 2014. Myelosuppression"
L-Asparaginase,,True,Miscellaneous,L01XX02,Slides,,35,Anti-Cancer Drugs,ONCO,"Childhood ALL. Depletes asparagine. Pancreatitis, coagulopathy"
Procarbazine,,True,Miscellaneous,L01XB01,Slides,,35,Anti-Cancer Drugs,ONCO,Hodgkin's (MOPP). MAO inhibitor — tyramine interaction. DNA/RNA/protein synthesis inhibition
Gemtuzumab ozogamicin,,True,Miscellaneous,L01XC05,Slides,,35,Anti-Cancer Drugs,ONCO,Anti-CD33 ADC; AML. Reapproved 2017 (originally withdrawn)
Interferons,,True,Miscellaneous,L03AB,Slides,,35,Anti-Cancer Drugs,ONCO,"Various cancers. Upregulate cytotoxic T cells, inhibit proliferation"
Ondansetron,,True,5-HT3 Antagonists,A04AA01,Slides,,35,Anti-Cancer Drugs,ONCO,Most effective antiemetic combination: dexamethasone + ondansetron (91% response)
Granisetron,,True,5-HT3 Antagonists,A04AA02,Slides,,35,Anti-Cancer Drugs,ONCO,
